Testes de variação de epocas de treino para a rede neural com a base de dados Hill.
Formato (Qt. epocas, Accuracy, Tempo de execução)
(247, 97.11934156378601, 15.239831924438477)
(248, 97.94238683127571, 14.83488130569458)
(249, 71.19341563786008, 14.96812915802002)
(250, 97.11934156378601, 15.00088882446289)
(251, 97.94238683127571, 14.995840072631836)
(252, 97.94238683127571, 15.262015581130981)
(253, 97.11934156378601, 15.05700397491455)
(254, 72.0164609053498, 15.142021894454956)
(255, 97.94238683127571, 15.232580661773682)
(256, 97.94238683127571, 15.336368560791016)
(257, 97.94238683127571, 15.089390277862549)
(258, 97.94238683127571, 15.457813501358032)
(259, 97.94238683127571, 15.409433841705322)
(260, 97.94238683127571, 15.439749240875244)
(261, 98.35390946502058, 14.96386194229126)
(262, 97.53086419753086, 15.602916955947876)
(263, 97.94238683127571, 15.71071171760559)
(264, 97.94238683127571, 15.810180425643921)
(265, 97.94238683127571, 15.529204368591309)
(266, 97.94238683127571, 15.628413200378418)
(267, 97.94238683127571, 15.744024991989136)
(268, 97.94238683127571, 15.759418487548828)
(269, 97.94238683127571, 15.730196475982666)
(270, 97.94238683127571, 16.00190043449402)
(271, 97.94238683127571, 15.932811737060547)
(272, 97.53086419753086, 15.802971124649048)
(273, 97.94238683127571, 16.028480529785156)
(274, 97.94238683127571, 16.030433416366577)
(275, 82.71604938271605, 16.585618019104004)
(276, 97.11934156378601, 16.37837028503418)
(277, 97.94238683127571, 16.192432403564453)
(278, 97.11934156378601, 16.489970207214355)
(279, 97.94238683127571, 16.30026412010193)
(280, 97.94238683127571, 16.273294687271118)
(281, 97.94238683127571, 16.400401830673218)
(282, 97.94238683127571, 16.709479570388794)
(283, 97.53086419753086, 16.535831928253174)
(284, 98.35390946502058, 16.394618272781372)
(285, 97.94238683127571, 16.544301986694336)
(286, 97.94238683127571, 16.799715280532837)
(287, 98.35390946502058, 16.740394830703735)
(288, 97.94238683127571, 17.064950466156006)
(289, 97.94238683127571, 16.760589361190796)
(290, 98.35390946502058, 17.14064121246338)
(291, 97.53086419753086, 15.926082372665405)
(292, 98.35390946502058, 17.342180967330933)
(293, 97.94238683127571, 16.52790403366089)
(294, 97.94238683127571, 15.655055046081543)
(295, 98.35390946502058, 15.699212074279785)
(296, 97.53086419753086, 15.823253631591797)
(297, 98.35390946502058, 15.279478311538696)
(298, 98.35390946502058, 16.126247882843018)
(299, 98.35390946502058, 17.545374870300293)
